component_run_id,component,experiment_id,run_id,condition,defense,attack,raw_attack,start_epoch_s,end_epoch_s,duration_s,client_ips,roles,files
analyzer:time_20260722_182912,analyzer,exp_1784759393,,exp1,,,,1784759393.0899925,1784760415.1634333,1022.0734407901764,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/scale/exp1/analyzer_decision_log_20260722_182912.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/scale/exp1/analyzer_events_20260722_182912.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/scale/exp1/analyzer_phase_log_20260722_182912.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/scale/exp1/analyzer_round_log_20260722_182912.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/scale/exp1/analyzer_wire_upload_log_20260722_182912.csv
analyzer:time_20260722_185103,analyzer,exp_1784760667,,exp1,,,,1784760668.0144255,1784761745.6253648,1077.6109392642975,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_decision_log_20260722_185103.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_events_20260722_185103.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_phase_log_20260722_185103.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_round_log_20260722_185103.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/analyzer_wire_upload_log_20260722_185103.csv
proxy:time_20260722_185223,proxy,exp_1784760485,run_1784760485,exp1,fedavg,envelope,noise,1784760760.0,1784761743.0533996,983.0533995628357,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/proxy_attack_events_20260722_185223.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/proxy_run_manifest_20260722_185223.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/fedavg/noise/exp1/proxy_resource_log_20260722_185223.csv
proxy:time_20260723_125555,proxy,exp_1784825684,run_1784825684,exp1,median,envelope,min_max,1784825798.0,1784826828.929325,1030.9293251037598,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1/proxy_attack_events_20260723_125555.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1/proxy_run_manifest_20260723_125555.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1/proxy_resource_log_20260723_125555.csv
analyzer:time_20260723_125427,analyzer,exp_1784825669,,exp1,,,,1784825669.8292847,1784826824.695749,1154.8664643764496,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1/analyzer_decision_log_20260723_125427.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1/analyzer_events_20260723_125427.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1/analyzer_phase_log_20260723_125427.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1/analyzer_round_log_20260723_125427.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_max/exp1/analyzer_wire_upload_log_20260723_125427.csv
analyzer:time_20260723_131843,analyzer,exp_1784827131,,exp1,,,,1784827131.0630434,1784828359.1952107,1228.132167339325,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1/analyzer_decision_log_20260723_131843.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1/analyzer_events_20260723_131843.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1/analyzer_phase_log_20260723_131843.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1/analyzer_round_log_20260723_131843.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1/analyzer_wire_upload_log_20260723_131843.csv
proxy:time_20260723_132037,proxy,exp_1784827139,run_1784827139,exp1,multi_krum,envelope,min_sum,1784827255.0,1784828356.8614292,1101.8614292144775,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1/proxy_attack_events_20260723_132037.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1/proxy_run_manifest_20260723_132037.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/min_sum/exp1/proxy_resource_log_20260723_132037.csv
proxy:time_20260723_112250,proxy,exp_1784820070,run_1784820070,exp1,median,envelope,sign_flip,1784820268.0,1784821759.4273455,1491.4273455142975,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/sign_flip/exp1/proxy_attack_events_20260723_112250.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/sign_flip/exp1/proxy_run_manifest_20260723_112250.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/sign_flip/exp1/proxy_resource_log_20260723_112250.csv
analyzer:time_20260723_112151,analyzer,exp_1784820115,,exp1,,,,1784820115.929441,1784821761.1451921,1645.215751171112,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/sign_flip/exp1/analyzer_decision_log_20260723_112151.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/sign_flip/exp1/analyzer_events_20260723_112151.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/sign_flip/exp1/analyzer_phase_log_20260723_112151.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/sign_flip/exp1/analyzer_round_log_20260723_112151.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/sign_flip/exp1/analyzer_wire_upload_log_20260723_112151.csv
analyzer:time_20260723_115910,analyzer,exp_1784822357,,exp1,,,,1784822357.6692917,1784823561.1851468,1203.5158550739288,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/scale/exp1/analyzer_decision_log_20260723_115910.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/scale/exp1/analyzer_events_20260723_115910.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/scale/exp1/analyzer_phase_log_20260723_115910.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/scale/exp1/analyzer_round_log_20260723_115910.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/scale/exp1/analyzer_wire_upload_log_20260723_115910.csv
proxy:time_20260723_120004,proxy,exp_1784822288,run_1784822288,exp1,median,envelope,scale,1784822423.0,1784823563.5712583,1140.5712583065033,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/scale/exp1/proxy_attack_events_20260723_120004.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/scale/exp1/proxy_run_manifest_20260723_120004.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/scale/exp1/proxy_resource_log_20260723_120004.csv
analyzer:time_20260723_122830,analyzer,exp_1784824115,,exp1,,,,1784824115.9930098,1784825417.76477,1301.771760225296,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/noise/exp1/analyzer_decision_log_20260723_122830.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/noise/exp1/analyzer_events_20260723_122830.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/noise/exp1/analyzer_phase_log_20260723_122830.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/noise/exp1/analyzer_round_log_20260723_122830.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/noise/exp1/analyzer_wire_upload_log_20260723_122830.csv
proxy:time_20260723_122916,proxy,exp_1784823610,run_1784823610,exp1,median,envelope,noise,1784824174.0,1784825338.0068583,1164.0068583488464,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/noise/exp1/proxy_attack_events_20260723_122916.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/noise/exp1/proxy_run_manifest_20260723_122916.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/median/noise/exp1/proxy_resource_log_20260723_122916.csv
proxy:time_20260723_184017,proxy,exp_1784846339,run_1784846339,exp1,flame,envelope,min_max,1784846439.0,1784847392.7780302,953.7780301570892,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1/proxy_attack_events_20260723_184017.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1/proxy_run_manifest_20260723_184017.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1/proxy_resource_log_20260723_184017.csv
analyzer:time_20260723_183845,analyzer,exp_1784846327,,exp1,,,,1784846327.8812118,1784847396.9063196,1069.0251078605652,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1/analyzer_decision_log_20260723_183845.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1/analyzer_events_20260723_183845.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1/analyzer_phase_log_20260723_183845.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1/analyzer_round_log_20260723_183845.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_max/exp1/analyzer_wire_upload_log_20260723_183845.csv
analyzer:time_20260723_190322,analyzer,exp_1784847804,,exp1,,,,1784847804.7111564,1784849020.181205,1215.4700486660004,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1/analyzer_decision_log_20260723_190322.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1/analyzer_events_20260723_190322.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1/analyzer_phase_log_20260723_190322.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1/analyzer_round_log_20260723_190322.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1/analyzer_wire_upload_log_20260723_190322.csv
proxy:time_20260723_190439,proxy,exo_1784847818,run_1784847818,exp1,flame,envelope,min_sum,1784847904.9724452,1784849017.5743701,1112.6019248962402,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1/proxy_attack_events_20260723_190439.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1/proxy_run_manifest_20260723_190439.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/min_sum/exp1/proxy_resource_log_20260723_190439.csv
analyzer:time_20260723_163247,analyzer,exp_1784838774,,exp1,,,,1784838774.1124206,1784839983.6461525,1209.5337319374084,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1/analyzer_decision_log_20260723_163247.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1/analyzer_events_20260723_163247.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1/analyzer_phase_log_20260723_163247.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1/analyzer_round_log_20260723_163247.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1/analyzer_wire_upload_log_20260723_163247.csv
proxy:time_20260723_163435,proxy,exp_1784838788,run_1784838788,exp1,flame,envelope,sign_flip,1784838893.0,1784839981.0002499,1088.000249862671,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1/proxy_attack_events_20260723_163435.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1/proxy_run_manifest_20260723_163435.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/sign_flip/exp1/proxy_resource_log_20260723_163435.csv
analyzer:time_20260723_172602,analyzer,exp_1784841965,,exp1,,,,1784841965.5729823,1784843075.6175585,1110.0445761680603,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1/analyzer_decision_log_20260723_172602.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1/analyzer_events_20260723_172602.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1/analyzer_phase_log_20260723_172602.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1/analyzer_round_log_20260723_172602.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1/analyzer_wire_upload_log_20260723_172602.csv
analyzer:time_20260723_165919,analyzer,exp_1784840369,,exp1,,,,1784840369.6669343,1784841616.2481837,1246.5812494754791,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1/analyzer_decision_log_20260723_165919.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1/analyzer_events_20260723_165919.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1/analyzer_phase_log_20260723_165919.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1/analyzer_round_log_20260723_165919.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1/analyzer_wire_upload_log_20260723_165919.csv
proxy:time_20260723_170015,proxy,exp_1784840302,exp_1784840302,exp1,flame,envelope,scale,1784840431.0,1784841618.131759,1187.131758928299,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1/proxy_attack_events_20260723_170015.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1/proxy_run_manifest_20260723_170015.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/scale/exp1/proxy_resource_log_20260723_170015.csv
proxy:time_20260723_172653,proxy,exp_1784841533,run_1784841533,exp1,flame,envelope,noise,1784842062.970849,1784843073.0192442,1010.0483951568604,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1/proxy_attack_events_20260723_172653.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1/proxy_run_manifest_20260723_172653.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp1/proxy_resource_log_20260723_172653.csv
analyzer:time_20260723_175550,analyzer,exp_1784843754,,exp2,,,,1784843754.312479,1784845263.0989919,1508.786512851715,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2/analyzer_decision_log_20260723_175550.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2/analyzer_events_20260723_175550.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2/analyzer_phase_log_20260723_175550.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2/analyzer_round_log_20260723_175550.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2/analyzer_wire_upload_log_20260723_175550.csv
proxy:time_20260723_180016,proxy,exp_1784843776,run_1784843776,exp2,flame,envelope,noise,1784844047.0,1784845260.942239,1213.9422390460968,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2/proxy_attack_events_20260723_180016.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2/proxy_run_manifest_20260723_180016.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/flame/noise/exp2/proxy_resource_log_20260723_180016.csv
proxy:time_20260722_213850,proxy,exp_1784770344,run_1784770344,exp1,krum,envelope,min_max,1784770767.9488165,1784771815.3010051,1047.3521885871887,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/proxy_attack_events_20260722_213850.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/proxy_run_manifest_20260722_213850.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/proxy_resource_log_20260722_213850.csv
analyzer:time_20260722_213500,analyzer,exp_1784770510,,exp1,,,,1784770510.3872313,1784771817.3562915,1306.9690601825714,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_decision_log_20260722_213500.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_events_20260722_213500.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_phase_log_20260722_213500.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_round_log_20260722_213500.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_max/exp1/analyzer_wire_upload_log_20260722_213500.csv
proxy:time_20260722_220256,proxy,exp_1784771996,run_1784771996,exp1,krum,envelope,min_sum,1784772211.0,1784773349.8343587,1138.8343586921692,10.42.0.145;10.42.0.18;10.42.0.210;10.42.0.47;10.42.0.59,proxy_attack;proxy_manifest;proxy_resource,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/proxy_attack_events_20260722_220256.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/proxy_run_manifest_20260722_220256.json;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/proxy_resource_log_20260722_220256.csv
analyzer:time_20260722_220153,analyzer,exp_1784772119,,exp1,,,,1784772119.4198773,1784773352.0926416,1232.6727643013,10.42.0.1;10.42.0.145;10.42.0.18;10.42.0.195;10.42.0.210;10.42.0.47;10.42.0.59,analyzer_decision;analyzer_events;analyzer_phase;analyzer_round;analyzer_wire_upload,/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_decision_log_20260722_220153.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_events_20260722_220153.jsonl;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_phase_log_20260722_220153.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_round_log_20260722_220153.csv;/home/lawrence/Lawrence/FL_poison/Result/CNN/proxy/attack/krum/min_sum/exp1/analyzer_wire_upload_log_20260722_220153.csv
